,timestamp,t_indoor_measured,t_indoor_predicted,t_indoor_predicted_after_kalman
2020-01-04 04:00:00,2020/01/04 04:00:00,18.728754054023,17.77160898995902,17.9936
2020-01-04 04:05:00,2020/01/04 04:05:00,18.70830087948434,17.762327339303567,17.9777
2020-01-04 04:10:00,2020/01/04 04:10:00,18.688607856706824,17.749060247843033,17.9596
2020-01-04 04:15:00,2020/01/04 04:15:00,18.66888408420681,17.732549012211223,17.9393
2020-01-04 04:20:00,2020/01/04 04:20:00,18.649372997289788,17.71297400781731,17.9173
2020-01-04 04:25:00,2020/01/04 04:25:00,18.62983639318844,17.690998296856662,17.8945
2020-01-04 04:30:00,2020/01/04 04:30:00,18.610701336308978,17.66759364307262,17.8717
2020-01-04 04:35:00,2020/01/04 04:35:00,18.59154387114677,17.643749490024334,17.8494
2020-01-04 04:40:00,2020/01/04 04:40:00,18.572885953386958,17.62030571867109,17.828
2020-01-04 04:45:00,2020/01/04 04:45:00,18.55420734548636,17.597829600182422,17.8077
2020-01-04 04:50:00,2020/01/04 04:50:00,18.535948433815236,17.576603129772934,17.7885
2020-01-04 04:55:00,2020/01/04 04:55:00,18.517670661980446,17.55664355107524,17.77
2020-01-04 05:00:00,2020/01/04 05:00:00,18.508512654770698,17.53777989606391,17.7543
2020-01-04 05:05:00,2020/01/04 05:05:00,18.499267890960482,17.519727347888477,17.7389
2020-01-04 05:10:00,2020/01/04 05:10:00,18.485551789242436,17.502169627398075,17.7225
2020-01-04 05:15:00,2020/01/04 05:15:00,18.471798290067568,17.484815561930077,17.706
2020-01-04 05:20:00,2020/01/04 05:20:00,18.454853713596833,17.46744138383633,17.6885
2020-01-04 05:25:00,2020/01/04 05:25:00,18.43790824025251,17.449904928097567,17.6709
2020-01-04 05:30:00,2020/01/04 05:30:00,18.42200411211593,17.432145973917727,17.7272
2020-01-04 05:35:00,2020/01/04 05:35:00,18.40609537113977,17.487994068629632,18.1167
2020-01-04 05:40:00,2020/01/04 05:40:00,20.188761778878643,17.894806186666756,19.2451
2020-01-04 05:45:00,2020/01/04 05:45:00,23.20648206245602,18.690723645026765,20.8816
2020-01-04 05:50:00,2020/01/04 05:50:00,25.345149329257822,19.790270128455973,22.3266
2020-01-04 05:55:00,2020/01/04 05:55:00,26.795296743313997,20.984146941454924,22.4005
2020-01-04 06:00:00,2020/01/04 06:00:00,23.346461192763172,20.99611081840726,21.5647
2020-01-04 06:05:00,2020/01/04 06:05:00,19.81256967139501,20.99670029357037,20.7106
2020-01-04 06:10:00,2020/01/04 06:10:00,21.727416562517874,20.99679311225003,21.173
2020-01-04 06:15:00,2020/01/04 06:15:00,23.57865197549171,20.996415964050414,21.6199
2020-01-04 06:20:00,2020/01/04 06:20:00,24.14635567131927,20.995879806208507,21.7575
2020-01-04 06:25:00,2020/01/04 06:25:00,24.688133123846455,20.99619019160849,21.8885
2020-01-04 06:30:00,2020/01/04 06:30:00,23.044946866756675,20.996340763530895,21.4914
2020-01-04 06:35:00,2020/01/04 06:35:00,21.422479899499024,20.99633863735255,21.0993
2020-01-04 06:40:00,2020/01/04 06:40:00,22.20251494978544,20.996339117077014,21.2878
2020-01-04 06:45:00,2020/01/04 06:45:00,22.85875794110234,20.996335930918917,21.4464
2020-01-04 06:50:00,2020/01/04 06:50:00,22.97541249685611,20.996337437451075,21.4746
2020-01-04 06:55:00,2020/01/04 06:55:00,23.03485247157647,20.996333400092738,21.489
2020-01-04 07:00:00,2020/01/04 07:00:00,22.681166161839315,20.996337620100917,21.4035
2020-01-04 07:05:00,2020/01/04 07:05:00,22.299203040230452,20.996333197297247,21.3112
2020-01-04 07:10:00,2020/01/04 07:10:00,22.41666362642337,20.996342654928696,21.3396
2020-01-04 07:15:00,2020/01/04 07:15:00,22.48182422628355,20.99633778519086,21.3553
2020-01-04 07:20:00,2020/01/04 07:20:00,22.554623009300826,20.996355033458485,21.3729
2020-01-04 07:25:00,2020/01/04 07:25:00,22.577140656889583,20.996347030921697,21.3784
2020-01-04 07:30:00,2020/01/04 07:30:00,22.4955074916665,20.99637246408713,21.3586
2020-01-04 07:35:00,2020/01/04 07:35:00,22.366440107568792,20.996351512548074,21.3275
2020-01-04 07:40:00,2020/01/04 07:40:00,22.3472626472755,20.99637803579492,21.3228
2020-01-04 07:45:00,2020/01/04 07:45:00,22.27345696662337,20.99631602938757,21.3049
2020-01-04 07:50:00,2020/01/04 07:50:00,22.269484704547096,20.99631127581347,21.3038
2020-01-04 07:55:00,2020/01/04 07:55:00,22.212818648485154,20.996121736336363,21.2896
2020-01-04 08:00:00,2020/01/04 08:00:00,22.6696821252591,20.99561544746797,21.4042
2020-01-04 08:05:00,2020/01/04 08:05:00,23.286043831295274,20.999635870135023,21.5464
2020-01-04 08:10:00,2020/01/04 08:10:00,23.374563733106868,20.993850047496608,21.5722
2020-01-04 08:15:00,2020/01/04 08:15:00,23.496487338509496,20.996868969791137,21.6
2020-01-04 08:20:00,2020/01/04 08:20:00,23.317571740288145,20.995964029281197,21.5574
2020-01-04 08:25:00,2020/01/04 08:25:00,23.121467473440077,20.996341337865374,21.5099
2020-01-04 08:30:00,2020/01/04 08:30:00,23.190588739196414,20.996341332739007,21.5266
2020-01-04 08:35:00,2020/01/04 08:35:00,23.20813904183717,20.99634132790868,21.5309
2020-01-04 08:40:00,2020/01/04 08:40:00,23.241280554058335,20.99634132207541,21.5389
2020-01-04 08:45:00,2020/01/04 08:45:00,23.226734939918288,20.99634131593473,21.5353
2020-01-04 08:50:00,2020/01/04 08:50:00,23.19321126184377,20.99634130697848,21.5272
2020-01-04 08:55:00,2020/01/04 08:55:00,23.119295692662092,20.99634129734767,21.5094
2020-01-04 09:00:00,2020/01/04 09:00:00,23.108343528204045,20.99634128346196,21.5067
2020-01-04 09:05:00,2020/01/04 09:05:00,23.04087561941509,20.996341269792026,21.4904
2020-01-04 09:10:00,2020/01/04 09:10:00,23.03487392766749,20.99634125125931,21.489
2020-01-04 09:15:00,2020/01/04 09:15:00,22.988189969361713,20.99634121993722,21.4777
2020-01-04 09:20:00,2020/01/04 09:20:00,22.980502750958863,20.996341173727785,21.4758
2020-01-04 09:25:00,2020/01/04 09:25:00,22.933033434993206,20.996341149295745,21.4644
2020-01-04 09:30:00,2020/01/04 09:30:00,22.917419149617672,20.996341132178316,21.4606
2020-01-04 09:35:00,2020/01/04 09:35:00,22.858401824090606,20.99634113375714,21.4463
2020-01-04 09:40:00,2020/01/04 09:40:00,22.83680760078323,20.99634113466402,21.4411
2020-01-04 09:45:00,2020/01/04 09:45:00,22.77150793291196,20.99634116481684,21.4253
2020-01-04 09:50:00,2020/01/04 09:50:00,22.74972960313579,20.996341183979894,21.4201
2020-01-04 09:55:00,2020/01/04 09:55:00,22.68395404507845,20.996341239744197,21.4042
2020-01-04 10:00:00,2020/01/04 10:00:00,22.566433797845434,20.99634125565109,21.3758
2020-01-04 10:05:00,2020/01/04 10:05:00,22.27397195005676,20.996341303119266,21.3051
2020-01-04 10:10:00,2020/01/04 10:10:00,22.12369474936372,20.996341247825455,21.2688
2020-01-04 10:15:00,2020/01/04 10:15:00,21.9019463746464,20.99634120069811,21.2152
2020-01-04 10:20:00,2020/01/04 10:20:00,21.854554887610277,20.99634094936806,21.2037
2020-01-04 10:25:00,2020/01/04 10:25:00,21.735266603861135,20.99634071107232,21.1749
2020-01-04 10:30:00,2020/01/04 10:30:00,21.642642168217094,20.996340156079384,21.1525
2020-01-04 10:35:00,2020/01/04 10:35:00,21.48164796416586,20.996339675831052,21.1136
2020-01-04 10:40:00,2020/01/04 10:40:00,21.36502100255308,20.996338787641832,21.0854
2020-01-04 10:45:00,2020/01/04 10:45:00,21.185699459724503,20.996338208764655,21.0421
2020-01-04 10:50:00,2020/01/04 10:50:00,21.08005736125557,20.99633721536759,21.0166
2020-01-04 10:55:00,2020/01/04 10:55:00,20.930899202602404,20.996337045019857,20.9805
2020-01-04 11:00:00,2020/01/04 11:00:00,20.845495929105653,20.99633653204245,20.9599
2020-01-04 11:05:00,2020/01/04 11:05:00,20.739096431101075,20.996337676169674,20.9342
2020-01-04 11:10:00,2020/01/04 11:10:00,20.686135794210827,20.99633843040698,20.9214
2020-01-04 11:15:00,2020/01/04 11:15:00,20.626258354568563,20.996341828345862,20.9069
2020-01-04 11:20:00,2020/01/04 11:20:00,20.604256209491837,20.996344064363143,20.9016
2020-01-04 11:25:00,2020/01/04 11:25:00,20.580994862755915,20.996349504452724,20.896
2020-01-04 11:30:00,2020/01/04 11:30:00,20.570228108856327,20.9963509511648,20.8934
2020-01-04 11:35:00,2020/01/04 11:35:00,20.55935480775321,20.99635414952712,20.8907
2020-01-04 11:40:00,2020/01/04 11:40:00,20.54957690956809,20.99634497811286,20.8884
2020-01-04 11:45:00,2020/01/04 11:45:00,20.536225232100207,20.996328844506195,20.8851
2020-01-04 11:50:00,2020/01/04 11:50:00,20.520078816484784,20.996274457803736,20.881
2020-01-04 11:55:00,2020/01/04 11:55:00,20.498139224076454,20.9960920120306,20.8766
2020-01-04 12:00:00,2020/01/04 12:00:00,20.377010285159997,20.996893814786233,20.8469
2020-01-04 12:05:00,2020/01/04 12:05:00,20.331668134817676,20.996744968302323,20.8353
2020-01-04 12:10:00,2020/01/04 12:10:00,20.37943710394285,20.996052667536446,20.847
2020-01-04 12:15:00,2020/01/04 12:15:00,20.432918090680403,20.996002073448494,20.8603
2020-01-04 12:20:00,2020/01/04 12:20:00,20.46733266730928,20.99639895407745,20.8684
2020-01-04 12:25:00,2020/01/04 12:25:00,20.50847973935231,20.996260166494437,20.8785
2020-01-04 12:30:00,2020/01/04 12:30:00,20.51718867272325,20.996417309373953,20.8806
2020-01-04 12:35:00,2020/01/04 12:35:00,20.54815319112987,20.99637905889631,20.8881
2020-01-04 12:40:00,2020/01/04 12:40:00,20.578227816600076,20.996394878428248,20.8953
2020-01-04 12:45:00,2020/01/04 12:45:00,20.632692765977197,20.996311928013313,20.9085
2020-01-04 12:50:00,2020/01/04 12:50:00,20.67445858780178,20.996407486725502,20.9186
2020-01-04 12:55:00,2020/01/04 12:55:00,20.74018589123176,20.996416431987086,20.9342
2020-01-04 13:00:00,2020/01/04 13:00:00,20.877439391347423,20.996074869298468,20.9676
2020-01-04 13:05:00,2020/01/04 13:05:00,20.95131295894879,20.99630118081359,20.9854
2020-01-04 13:10:00,2020/01/04 13:10:00,20.91500402961134,20.99625638460128,20.9766
2020-01-04 13:15:00,2020/01/04 13:15:00,20.882409567931234,20.996283759915286,20.9686
2020-01-04 13:20:00,2020/01/04 13:20:00,20.858057911118976,20.996154735818322,20.9628
2020-01-04 13:25:00,2020/01/04 13:25:00,20.83142078595,20.99615420696375,20.9563
2020-01-04 13:30:00,2020/01/04 13:30:00,20.810150528549173,20.996115229333668,20.9511
2020-01-04 13:35:00,2020/01/04 13:35:00,20.774066888461334,20.996075611390097,20.9424
2020-01-04 13:40:00,2020/01/04 13:40:00,20.74197891035942,20.996035708780028,20.9346
2020-01-04 13:45:00,2020/01/04 13:45:00,20.690582846976667,20.995995279651538,20.9221
2020-01-04 13:50:00,2020/01/04 13:50:00,20.652575560984303,20.995954913449054,20.9129
2020-01-04 13:55:00,2020/01/04 13:55:00,20.59650096472967,20.995914156900255,20.8994
2020-01-04 14:00:00,2020/01/04 14:00:00,20.561580705054382,20.99587383052375,20.8909
2020-01-04 14:05:00,2020/01/04 14:05:00,20.512890489951587,20.995832890764632,20.8791
2020-01-04 14:10:00,2020/01/04 14:10:00,20.485696355294465,20.99579215667262,20.8725
2020-01-04 14:15:00,2020/01/04 14:15:00,20.449453893140685,20.995748980877465,20.8637
2020-01-04 14:20:00,2020/01/04 14:20:00,20.43026785474467,20.995703046038898,20.859
2020-01-04 14:25:00,2020/01/04 14:25:00,20.408062602219672,20.995643158381654,20.8536
2020-01-04 14:30:00,2020/01/04 14:30:00,20.39327929360553,20.995603886577328,20.8501
2020-01-04 14:35:00,2020/01/04 14:35:00,20.38755983875228,20.995665816178246,20.8486
2020-01-04 14:40:00,2020/01/04 14:40:00,20.387797988466446,20.9955364083047,20.8486
2020-01-04 14:45:00,2020/01/04 14:45:00,20.40226681005032,20.995495128655193,20.8521
2020-01-04 14:50:00,2020/01/04 14:50:00,20.414335635845532,20.995466613091025,20.855
2020-01-04 14:55:00,2020/01/04 14:55:00,20.449207377148127,20.995416056501426,20.8634
2020-01-04 15:00:00,2020/01/04 15:00:00,20.475923718008232,20.995369366342686,20.8698
2020-01-04 15:05:00,2020/01/04 15:05:00,20.535026280066006,20.99532756838647,20.884
2020-01-04 15:10:00,2020/01/04 15:10:00,20.581727270574902,20.99528594092783,20.8953
2020-01-04 15:15:00,2020/01/04 15:15:00,20.66872451057185,20.995219811751156,20.9163
2020-01-04 15:20:00,2020/01/04 15:20:00,20.727046783324283,20.995160087115153,20.9303
2020-01-04 15:25:00,2020/01/04 15:25:00,20.82746684355459,20.99508780000218,20.9545
2020-01-04 15:30:00,2020/01/04 15:30:00,20.90112607141714,20.994990631969642,20.9724
2020-01-04 15:35:00,2020/01/04 15:35:00,21.020215959538575,20.995069522195593,21.001
2020-01-04 15:40:00,2020/01/04 15:40:00,21.089205800891705,20.994936574118412,21.0176
2020-01-04 15:45:00,2020/01/04 15:45:00,21.195187434773402,20.99481506052456,21.0432
2020-01-04 15:50:00,2020/01/04 15:50:00,21.23798466097145,20.994812433516927,21.0535
2020-01-04 15:55:00,2020/01/04 15:55:00,21.30619269750548,20.994714640552502,21.07
2020-01-04 16:00:00,2020/01/04 16:00:00,21.317543838603797,20.99468562640891,21.0726
2020-01-04 16:05:00,2020/01/04 16:05:00,21.338339214696816,20.99458670581879,21.0776
2020-01-04 16:10:00,2020/01/04 16:10:00,21.32489925598412,20.9945260793819,21.0743
2020-01-04 16:15:00,2020/01/04 16:15:00,21.303603802179794,20.9944944396525,21.0692
2020-01-04 16:20:00,2020/01/04 16:20:00,21.248307787476847,20.99448685834659,21.0558
2020-01-04 16:25:00,2020/01/04 16:25:00,21.171741543467817,20.994437212796925,21.0372
2020-01-04 16:30:00,2020/01/04 16:30:00,21.120830034252606,20.994380508401605,21.0249
2020-01-04 16:35:00,2020/01/04 16:35:00,21.041933810437,20.99432621165056,21.0058
2020-01-04 16:40:00,2020/01/04 16:40:00,20.992748447648808,20.994250816217175,20.9938
2020-01-04 16:45:00,2020/01/04 16:45:00,20.915490155102475,20.99416301836493,20.975
2020-01-04 16:50:00,2020/01/04 16:50:00,20.86720150500156,20.994010680838414,20.963
2020-01-04 16:55:00,2020/01/04 16:55:00,20.802167735218063,20.993650481170107,20.9486
2020-01-04 17:00:00,2020/01/04 17:00:00,20.44710440122782,20.994832871728704,20.8622
2020-01-04 17:05:00,2020/01/04 17:05:00,20.21623796602745,20.994550676778033,20.8054
2020-01-04 17:10:00,2020/01/04 17:10:00,20.25100829723698,20.993449034495313,20.8139
2020-01-04 17:15:00,2020/01/04 17:15:00,20.305272670912984,20.993321281046917,20.8275
2020-01-04 17:20:00,2020/01/04 17:20:00,20.34471823708958,20.993816762727306,20.8367
2020-01-04 17:25:00,2020/01/04 17:25:00,20.403325727444326,20.993545012884965,20.8511
2020-01-04 17:30:00,2020/01/04 17:30:00,20.4173426609903,20.993696579069308,20.8542
2020-01-04 17:35:00,2020/01/04 17:35:00,20.458546031117578,20.993487838530882,20.8642
2020-01-04 17:40:00,2020/01/04 17:40:00,20.466350939595145,20.993501006128838,20.8659
2020-01-04 17:45:00,2020/01/04 17:45:00,20.496622786987302,20.993285513977582,20.8732
2020-01-04 17:50:00,2020/01/04 17:50:00,20.49994792609533,20.993262958188723,20.8738
2020-01-04 17:55:00,2020/01/04 17:55:00,20.51698422477301,20.99302711749027,20.8784
2020-01-04 18:00:00,2020/01/04 18:00:00,20.406046789211473,20.993413071352222,20.8512
2020-01-04 18:05:00,2020/01/04 18:05:00,20.339965253323555,20.99318918413678,20.835
2020-01-04 18:10:00,2020/01/04 18:10:00,20.33386057680974,20.992833415725954,20.8335
2020-01-04 18:15:00,2020/01/04 18:15:00,20.33264570575443,20.992706712006452,20.8333
2020-01-04 18:20:00,2020/01/04 18:20:00,20.327525912615272,20.992825920674022,20.8319
2020-01-04 18:25:00,2020/01/04 18:25:00,20.323043399731148,20.99266647653627,20.8309
2020-01-04 18:30:00,2020/01/04 18:30:00,20.299144942764826,20.992675696292736,20.8249
2020-01-04 18:35:00,2020/01/04 18:35:00,20.2778584714506,20.99252157884115,20.8198
2020-01-04 18:40:00,2020/01/04 18:40:00,20.25445016074775,20.99248856184596,20.814
2020-01-04 18:45:00,2020/01/04 18:45:00,20.233255498774554,20.99234441001022,20.8088
2020-01-04 18:50:00,2020/01/04 18:50:00,20.21410403679107,20.992289294035743,20.8041
2020-01-04 18:55:00,2020/01/04 18:55:00,20.1950431435028,20.992126786761617,20.7994
2020-01-04 19:00:00,2020/01/04 19:00:00,20.179357006556017,20.99198111569541,20.7964
2020-01-04 19:05:00,2020/01/04 19:05:00,20.20969558220054,20.992827750347487,20.8021
2020-01-04 19:10:00,2020/01/04 19:10:00,19.98793462911192,20.99136293055915,20.7493
2020-01-04 19:15:00,2020/01/04 19:15:00,19.727748070230405,20.99181026151416,20.6861
2020-01-04 19:20:00,2020/01/04 19:20:00,19.598260672332856,20.9915874817965,20.6555
2020-01-04 19:25:00,2020/01/04 19:25:00,19.50841905078687,20.992263904348647,20.6323
2020-01-04 19:30:00,2020/01/04 19:30:00,19.513175676680873,20.990868986435544,20.6349
2020-01-04 19:35:00,2020/01/04 19:35:00,19.577030650957283,20.992006606569078,20.6487
2020-01-04 19:40:00,2020/01/04 19:40:00,19.65300867959354,20.990658076989405,20.6679
2020-01-04 19:45:00,2020/01/04 19:45:00,19.78589923991842,20.991173179016187,20.6989
2020-01-04 19:50:00,2020/01/04 19:50:00,19.874525554652507,20.990175190976515,20.7207
2020-01-04 19:55:00,2020/01/04 19:55:00,20.007821192960705,20.99028543311738,20.7521
2020-01-04 20:00:00,2020/01/04 20:00:00,20.012705487397568,20.98949773111309,20.7534
2020-01-04 20:05:00,2020/01/04 20:05:00,20.05277277831135,20.98943295176224,20.7626
2020-01-04 20:10:00,2020/01/04 20:10:00,20.054918452244124,20.988932980051004,20.7632
2020-01-04 20:15:00,2020/01/04 20:15:00,20.084527883372516,20.988901812751635,20.7702
2020-01-04 20:20:00,2020/01/04 20:20:00,20.107034696133212,20.988792387207923,20.776
2020-01-04 20:25:00,2020/01/04 20:25:00,20.151814140377326,20.989045118917375,20.787
2020-01-04 20:30:00,2020/01/04 20:30:00,20.17367303553982,20.98935982411939,20.7925
2020-01-04 20:35:00,2020/01/04 20:35:00,20.2149957709546,20.989616677087383,20.8022
2020-01-04 20:40:00,2020/01/04 20:40:00,20.226433979122817,20.989401501888324,20.8029
2020-01-04 20:45:00,2020/01/04 20:45:00,20.243504839814364,20.987276545680686,20.7991
2020-01-04 20:50:00,2020/01/04 20:50:00,18.991616175453032,20.978883483841855,19.6172
2020-01-04 20:55:00,2020/01/04 20:55:00,17.659180804302878,20.097495116815765,19.1492
2020-01-04 21:00:00,2020/01/04 21:00:00,17.56317617488736,19.738430093275724,18.9812
2020-01-04 21:05:00,2020/01/04 21:05:00,17.459048688826954,19.50688668831293,18.8789
2020-01-04 21:10:00,2020/01/04 21:10:00,17.538524705937277,19.373781994212948,18.8622
2020-01-04 21:15:00,2020/01/04 21:15:00,17.612054182588622,19.305687922072252,18.8797
2020-01-04 21:20:00,2020/01/04 21:20:00,17.548633593625823,19.28897504247891,18.8755
2020-01-04 21:25:00,2020/01/04 21:25:00,17.487346629420358,19.296066082917605,18.8779
2020-01-04 21:30:00,2020/01/04 21:30:00,17.41131358014752,19.314953834002836,18.8692
2020-01-04 21:35:00,2020/01/04 21:35:00,17.336197261627888,19.329240186310358,18.8536
2020-01-04 21:40:00,2020/01/04 21:40:00,17.301258350067997,19.335226617754813,18.8365
2020-01-04 21:45:00,2020/01/04 21:45:00,17.26453259499482,19.328066535508697,18.8123
2020-01-04 21:50:00,2020/01/04 21:50:00,17.232260196188463,19.31102824381901,18.7836
2020-01-04 21:55:00,2020/01/04 21:55:00,17.197902713095118,19.285928912910492,18.7537
2020-01-04 22:00:00,2020/01/04 22:00:00,17.83796977535934,19.258273919654584,18.8879
2020-01-04 22:05:00,2020/01/04 22:05:00,18.473357628847225,19.231154045715357,19.025
2020-01-04 22:10:00,2020/01/04 22:10:00,18.395749576401784,19.20816102095762,18.9939
2020-01-04 22:15:00,2020/01/04 22:15:00,18.320714366229424,19.190235238405478,18.9683
2020-01-04 22:20:00,2020/01/04 22:20:00,18.202177139978062,19.178440286577484,18.936
2020-01-04 22:25:00,2020/01/04 22:25:00,18.087117096847976,19.171880519439924,18.9075
2020-01-04 22:30:00,2020/01/04 22:30:00,18.08702737883351,19.169604825567887,18.9082
2020-01-04 22:35:00,2020/01/04 22:35:00,18.08925488166534,19.169840361524564,18.9101
2020-01-04 22:40:00,2020/01/04 22:40:00,18.099944251033094,19.171257845716582,18.9136
2020-01-04 22:45:00,2020/01/04 22:45:00,18.11246722886881,19.17248850288854,18.9167
2020-01-04 22:50:00,2020/01/04 22:50:00,18.091925485263687,19.172818456430207,18.9105
2020-01-04 22:55:00,2020/01/04 22:55:00,18.073070042109407,19.17175500626712,18.9038
2020-01-04 23:00:00,2020/01/04 23:00:00,18.039344510848252,19.16932799907903,18.8926
2020-01-04 23:05:00,2020/01/04 23:05:00,18.00703823010548,19.165697943853047,18.8813
2020-01-04 23:10:00,2020/01/04 23:10:00,17.98537083626087,19.161275431177387,18.8723
2020-01-04 23:15:00,2020/01/04 23:15:00,17.964695404410918,19.156432897930358,18.8636
2020-01-04 23:20:00,2020/01/04 23:20:00,17.947199662642106,19.15155868553012,18.8559
2020-01-04 23:25:00,2020/01/04 23:25:00,17.93040126346034,19.146903269972086,18.8487
2020-01-04 23:30:00,2020/01/04 23:30:00,17.909862498882262,19.142636224297064,18.8409
2020-01-04 23:35:00,2020/01/04 23:35:00,17.889850642503518,19.138799277608882,18.8335
2020-01-04 23:40:00,2020/01/04 23:40:00,17.868095395381204,19.135364222418275,18.826
2020-01-04 23:45:00,2020/01/04 23:45:00,17.84673098032863,19.132228013982058,18.8186
2020-01-04 23:50:00,2020/01/04 23:50:00,17.82566826680892,19.129285197337936,18.8114
2020-01-04 23:55:00,2020/01/04 23:55:00,17.80488205065012,19.126410358860596,18.8041
